"date","wtr_yr","weighted_swe.mm","weighted_precip.mm","weighted_pcumul.mm","m3_s","mm_day","Tmax_c","Tmean_c","Tmin_c","RHmin","RHmax","month","day","SWEdiff.mm","Pdiff.mm","input.mm"
2020-03-31,2020,469.4484,0,348.09684,NA,NA,5.15,-0.95,-7.05,27.95,67.15,"03","31",0,0,0
2020-04-01,2020,469.4484,1.91262,350.00946,NA,NA,7.85,1.3,-5.25,26,67.9,"04","01",0,1.91262,1.91262
2020-04-02,2020,471.726,1.91262,351.92208,NA,NA,4.15,-4.9,-13.95,37.65,100,"04","02",2.27760000000001,1.91262,0
2020-04-03,2020,473.916,0,351.92208,NA,NA,-2.75,-10.05,-17.35,38.6,100,"04","03",2.19,0,0
2020-04-04,2020,473.916,1.91262,353.8347,NA,NA,3.25,-3.1,-9.45,26.45,67.35,"04","04",0,1.91262,0
2020-04-05,2020,476.1936,0,353.8347,NA,NA,8.05,1.5,-5.05,25.95,66.75,"04","05",2.27760000000001,0,0
2020-04-06,2020,476.1936,0,353.8347,NA,NA,8.35,2.35,-3.65,18.65,50.25,"04","06",0,0,0
2020-04-07,2020,473.916,0,353.8347,NA,NA,7.95,2.45,-3.05,18.25,47.4,"04","07",-2.27760000000001,0,2.27760000000001
2020-04-08,2020,471.726,0,353.8347,NA,NA,7.45,1.35,-4.75,20.05,56.1,"04","08",-2.19,0,2.19
2020-04-09,2020,469.4484,0,353.8347,NA,NA,9.75,2.35,-5.05,17.8,58.75,"04","09",-2.27760000000001,0,2.27760000000001
2020-04-10,2020,467.2584,0,353.8347,NA,NA,7.95,1.95,-4.05,26.35,66.9,"04","10",-2.19,0,2.19
2020-04-11,2020,467.2584,0,353.8347,NA,NA,6.55,0.4,-5.75,21.6,59.85,"04","11",0,0,0
2020-04-12,2020,467.2584,13.38834,367.22304,NA,NA,-4.85,-9.6,-14.35,58.25,98.1,"04","12",0,13.38834,0
2020-04-13,2020,485.0412,5.73786,372.9609,NA,NA,-8.85,-13.8,-18.75,47.15,94.4,"04","13",17.7828000000001,5.73786000000001,0
2020-04-14,2020,493.9764,0,372.9609,NA,NA,-6.45,-13.3,-20.15,33.05,99,"04","14",8.9351999999999,0,0
2020-04-15,2020,493.9764,5.73786,378.69876,0.00667250084266738,0.218372754850933,-1.85,-6.9,-11.95,39.65,77.55,"04","15",0,5.73786000000001,0
2020-04-16,2020,500.634,13.38834,392.0871,0.00911753011773411,0.298391894762207,-4.25,-8.65,-13.05,60,98.6,"04","16",6.65760000000006,13.38834,0
2020-04-17,2020,518.4168,0,392.0871,0.00666670433394207,0.218183050929013,0.65,-6.4,-13.45,28.15,83.05,"04","17",17.7828,0,0
2020-04-18,2020,518.4168,3.82524,395.91234,0.00690837383127076,0.226092234477952,3.25,-2.45,-8.15,32.45,78.05,"04","18",0,3.82524000000006,0
2020-04-19,2020,522.8844,7.65048,403.56282,0.00687995227528457,0.225162074463859,3.45,-2.65,-8.75,33.6,74.9,"04","19",4.46760000000006,7.65047999999996,0
2020-04-20,2020,531.8196,0,403.56282,0.00310746616643478,0.101698892719684,4.85,-1.5,-7.85,30.25,69.75,"04","20",8.93520000000001,0,0
2020-04-21,2020,531.8196,0,403.56282,0.00420485513472917,0.137613440772955,7.15,0.05,-7.05,28.4,78.1,"04","21",0,0,0
2020-04-22,2020,531.8196,0,403.56282,0.005786075737,0.189362478665455,7.15,0.95,-5.25,26.8,63.55,"04","22",0,0,0
2020-04-23,2020,531.8196,19.1262,422.68902,0.0055707497129375,0.182315445150682,4.85,-0.4,-5.65,33.35,70.3,"04","23",0,19.1262,0
2020-04-24,2020,554.07,7.65048,430.3395,0.00428036672672917,0.140084729238409,1.45,-2.55,-6.55,41.1,68.7,"04","24",22.2504,7.65047999999996,0
2020-04-25,2020,562.9176,3.82524,434.16474,0.00386741270797917,0.126569870442955,4.25,-0.75,-5.75,31.35,63.8,"04","25",8.84759999999994,3.82524000000006,0
2020-04-26,2020,569.5752,1.91262,436.07736,0.00376751716439583,0.123300561743864,7.85,2.55,-2.75,30.15,69.2,"04","26",6.6576,1.91261999999995,0
2020-04-27,2020,571.8528,0,436.07736,0.00382434750316667,0.12516046374,11.05,4.05,-2.95,24.4,69.05,"04","27",2.27760000000001,0,0
2020-04-28,2020,565.1952,0,436.07736,0.00423120553402083,0.138475817477045,8.85,3.4,-2.05,26.95,66.95,"04","28",-6.6576,0,6.6576
2020-04-29,2020,554.07,0,436.07736,0.00467719587427083,0.153071864976136,13.45,5.7,-2.05,18.5,63.2,"04","29",-11.1252,0,11.1252
2020-04-30,2020,551.7924,0,436.07736,0.004921232034875,0.161058502959545,15.45,8.2,0.95,17.4,53.2,"04","30",-2.27760000000012,0,2.27760000000012
2020-05-01,2020,547.3248,0,436.07736,0.00507717133814583,0.166161971066591,16.15,8.3,0.45,18.9,61.35,"05","01",-4.46759999999995,0,4.46759999999995
2020-05-02,2020,540.6672,3.82524,439.9026,0.00520518708395833,0.170351577293182,12.35,5.35,-1.65,25.3,70.2,"05","02",-6.65759999999989,3.82524000000006,10.48284
2020-05-03,2020,534.0096,0,439.9026,0.00527381610897917,0.172597618112045,13.75,5.85,-2.05,21.35,65.35,"05","03",-6.65760000000012,0,6.65760000000012
2020-05-04,2020,527.352,7.65048,447.55308,0.00536623915127083,0.175622372223409,4.45,-0.55,-5.55,34.35,71.25,"05","04",-6.6576,7.65047999999996,0
2020-05-05,2020,531.8196,0,447.55308,0.00546495482622917,0.178853067040227,8.05,0.95,-6.15,13.5,40.9,"05","05",4.46760000000006,0,0
2020-05-06,2020,527.352,0,447.55308,0.0076768152085625,0.2512412250075,11.95,4.1,-3.75,14.8,50.4,"05","06",-4.46760000000006,0,4.46760000000006
2020-05-07,2020,520.6944,0,447.55308,0.0112301862175208,0.367533367118864,8.45,0.55,-7.35,18.45,58.6,"05","07",-6.6576,0,6.6576
2020-05-08,2020,509.5692,0,447.55308,0.0116116770729375,0.380018522387045,8.65,0.15,-8.35,20.2,69.5,"05","08",-11.1252,0,11.1252
2020-05-09,2020,498.444,0,447.55308,0.0132656562404167,0.434148749686364,8.05,1.55,-4.95,22.4,60.6,"05","09",-11.1252,0,11.1252
2020-05-10,2020,482.8512,0,447.55308,0.0193374568294375,0.632862223508864,11.15,3.65,-3.85,19.9,63.35,"05","10",-15.5928,0,15.5928
2020-05-11,2020,467.2584,7.65048,455.20356,0.0268787837908958,0.879669287702045,4.25,1.6,-1.05,45.75,66.85,"05","11",-15.5928000000001,7.65047999999996,23.24328
2020-05-12,2020,478.3836,0,455.20356,0.0331080968413542,1.08353771480795,11.65,5.5,-0.65,25.4,61.15,"05","12",11.1252,0,0
2020-05-13,2020,469.4484,0,455.20356,0.0343208051430833,1.12322635013727,11.65,5.4,-0.85,18.35,46,"05","13",-8.93520000000001,0,8.93520000000001
2020-05-14,2020,456.1332,0,455.20356,0.0334638272317917,1.09517980031318,9.75,3.95,-1.85,27.5,61.55,"05","14",-13.3151999999999,0,13.3151999999999
2020-05-15,2020,451.6656,0,455.20356,0.0380820296748125,1.24632097117568,9.95,3.9,-2.15,30,67.1,"05","15",-4.4676,0,4.4676
2020-05-16,2020,449.4756,1.91262,457.11618,0.0535033058931042,1.75101728377432,10.95,4.8,-1.35,27.95,66.95,"05","16",-2.19,1.91262,4.10262
2020-05-17,2020,431.6928,0,457.11618,0.0552290604019375,1.80749652224523,15.65,7.95,0.25,20.75,64.55,"05","17",-17.7828,0,17.7828
2020-05-18,2020,413.8224,0,457.11618,0.0580165000285,1.89872181911455,19.55,11.85,4.15,13.75,45.45,"05","18",-17.8704000000001,0,17.8704000000001
2020-05-19,2020,391.572,0,457.11618,0.0617558969906667,2.02110208333091,18.85,11.8,4.75,12.2,37.7,"05","19",-22.2504,0,22.2504
2020-05-20,2020,378.2568,0,457.11618,0.0664429251034792,2.17449573065932,15.15,6.5,-2.15,13.7,53,"05","20",-13.3152,0,13.3152
2020-05-21,2020,358.1964,0,457.11618,0.0601420333564375,1.96828472802886,11.75,4.3,-3.15,14.7,46.55,"05","21",-20.0604,0,20.0604
2020-05-22,2020,349.3488,0,457.11618,0.0538250167381875,1.76154600234068,14.15,6.15,-1.85,13.1,46.5,"05","22",-8.8476,0,8.8476
2020-05-23,2020,335.946,0,457.11618,0.0513720698668125,1.68126774109568,12.45,5.4,-1.65,16.75,48.4,"05","23",-13.4028,0,13.4028
2020-05-24,2020,324.8208,17.21358,474.32976,0.0490691629555833,1.60589987854636,2.15,-1.7,-5.55,52.05,76.55,"05","24",-11.1252,17.21358,0
2020-05-25,2020,342.6912,0,474.32976,0.0446244012004375,1.46043494837795,6.45,-0.05,-6.55,30.1,71.95,"05","25",17.8704,0,0
2020-05-26,2020,342.6912,0,474.32976,0.04368581570925,1.42971760503,12.75,5.1,-2.55,23,68.8,"05","26",0,0,0
2020-05-27,2020,338.2236,0,474.32976,0.0503654452849167,1.64832366387,14.25,8.3,2.35,29.65,69.4,"05","27",-4.46759999999995,0,4.46759999999995
2020-05-28,2020,324.8208,0,474.32976,0.0549669329224167,1.79891780473364,16.45,9.35,2.25,26.85,74.2,"05","28",-13.4028,0,13.4028
2020-05-29,2020,307.038,1.91262,476.24238,0.0582475576342292,1.90628370439295,18.65,11.4,4.15,19.95,57.25,"05","29",-17.7828,1.91262,19.69542
2020-05-30,2020,287.0652,5.73786,481.98024,0.0569099799030208,1.86250843318977,18.05,11.3,4.55,24.45,64.9,"05","30",-19.9728,5.73785999999996,25.71066
2020-05-31,2020,269.1948,0,481.98024,0.0529100286195,1.73160093663818,17.25,10.8,4.35,25.05,61.55,"05","31",-17.8704,0,17.8704
2020-06-01,2020,246.9444,1.91262,483.89286,0.053248650914875,1.74268312085045,18.15,11.55,4.95,21.05,51.5,"06","01",-22.2504,1.91262,24.16302
2020-06-02,2020,224.694,0,483.89286,0.0564136485014375,1.84626486004705,17.45,11.65,5.85,17.6,42.8,"06","02",-22.2504,0,22.2504
2020-06-03,2020,202.4436,0,483.89286,0.0601858851403333,1.96971987732,16.95,11,5.05,17.6,45.4,"06","03",-22.2504,0,22.2504
2020-06-04,2020,182.4708,0,483.89286,0.0650105645927292,2.12761847758023,15.85,10.4,4.95,19.4,45.05,"06","04",-19.9728,0,19.9728
2020-06-05,2020,166.878,0,483.89286,0.0731874474535208,2.39522555302432,21.05,13.4,5.75,13.7,42.05,"06","05",-15.5928,0,15.5928
2020-06-06,2020,142.4376,0,483.89286,0.0819646867996667,2.68248065889818,12.15,8,3.85,31.05,63,"06","06",-24.4404,0,24.4404
2020-06-07,2020,120.1872,0,483.89286,0.0872520713978333,2.85552233665636,15.85,9.35,2.85,17.45,51.25,"06","07",-22.2504,0,22.2504
2020-06-08,2020,84.534,13.38834,497.2812,0.0941409310096667,3.08097592395273,11.55,3.95,-3.65,20.2,59.95,"06","08",-35.6532,13.38834,49.04154
2020-06-09,2020,91.1916,3.82524,501.10644,0.109500657414687,3.58365787902614,1.25,-1.15,-3.55,41.95,60.6,"06","09",6.65759999999999,3.82524000000001,0
2020-06-10,2020,93.4692,0,501.10644,0.125202545720958,4.09753785995864,9.25,4.25,-0.75,26.5,56.1,"06","10",2.27760000000001,0,0
2020-06-11,2020,89.0016,0,501.10644,0.143989397192062,4.71238027174023,14.25,7.35,0.45,18.15,51.25,"06","11",-4.4676,0,4.4676
2020-06-12,2020,68.9412,0,501.10644,0.152242578223937,4.98248437823795,18.25,11.65,5.05,14.35,41.3,"06","12",-20.0604,0,20.0604
2020-06-13,2020,37.8432,0,501.10644,0.147057252261833,4.81278280129636,17.35,11.2,5.05,18.95,46.35,"06","13",-31.098,0,31.098
2020-06-14,2020,22.2504,0,501.10644,0.136759752192375,4.47577370811409,16.95,11.05,5.15,16.35,42.5,"06","14",-15.5928,0,15.5928
2020-06-15,2020,11.1252,0,501.10644,0.120990021440167,3.95967342895091,18.55,11.95,5.35,13.3,39.4,"06","15",-11.1252,0,11.1252
2020-06-16,2020,2.19,0,501.10644,0.110654962219479,3.62143512718295,18.15,12.55,6.95,14.45,35.45,"06","16",-8.9352,0,8.9352
2020-06-17,2020,2.19,0,501.10644,0.104617181175812,3.42383502029932,19.05,11.2,3.35,13.9,44.1,"06","17",0,0,0
2020-06-18,2020,0,1.91262,503.01906,0.0968937611565625,3.17106854694205,10.05,5.25,0.45,30.5,64.65,"06","18",-2.19,1.91262,4.10262
2020-06-19,2020,0,7.65048,510.66954,0.0898585978352292,2.94082683824386,7.95,4.4,0.85,35.85,65.2,"06","19",0,7.65047999999996,7.65047999999996
2020-06-20,2020,0,0,510.66954,0.081596174499125,2.670420256335,14.05,7.55,1.05,16.8,47,"06","20",0,0,0
2020-06-21,2020,0,0,510.66954,0.074160642424375,2.42707557025227,14.15,9.05,3.95,22.9,52.8,"06","21",0,0,0
2020-06-22,2020,0,0,510.66954,0.068584583302625,2.24458636263136,15.75,10.25,4.75,24.95,57.9,"06","22",0,0,0
2020-06-23,2020,0,0,510.66954,0.0699070193864792,2.28786608901205,16.75,10.55,4.35,25.95,62.7,"06","23",0,0,0
2020-06-24,2020,0,0,510.66954,0.06691506919825,2.18994771921545,18.85,12.05,5.25,19.35,51.75,"06","24",0,0,0
2020-06-25,2020,0,0,510.66954,0.0594445343542917,1.94545748795864,17.75,11.4,5.05,18.3,46.75,"06","25",0,0,0
2020-06-26,2020,0,0,510.66954,0.0573557735985,1.87709804504182,16.65,10.5,4.35,24.2,61.1,"06","26",0,0,0
2020-06-27,2020,0,0,510.66954,0.053302924871625,1.744459359435,16.75,10.25,3.75,21.6,54.5,"06","27",0,0,0
2020-06-28,2020,0,0,510.66954,0.0491973753461667,1.61009592042,17.55,12.05,6.55,19.9,44.7,"06","28",0,0,0
2020-06-29,2020,0,3.82524,514.49478,0.0461554773861458,1.51054289627386,18.65,12.1,5.55,17.75,46.2,"06","29",0,3.82524000000006,3.82524000000006
2020-06-30,2020,0,0,514.49478,0.0458115456819583,1.49928694959136,11.85,5.9,-0.05,25.15,61.95,"06","30",0,0,0
2020-07-01,2020,0,0,514.49478,0.0426740783633125,1.39660620098114,17.05,8.9,0.75,14.95,53.7,"07","01",0,0,0
2020-07-02,2020,0,0,514.49478,0.0397719948353542,1.30162892188432,19.15,11.8,4.45,14.45,44.45,"07","02",0,0,0
2020-07-03,2020,0,3.82524,518.32002,0.037568196888625,1.22950462544591,19.15,12.55,5.95,18.8,50.55,"07","03",0,3.82524000000001,3.82524000000001
2020-07-04,2020,0,0,518.32002,0.0358959297574583,1.17477588297136,17.95,11.45,4.95,24.95,64.2,"07","04",0,0,0
2020-07-05,2020,0,0,518.32002,0.036796562807875,1.20425114643955,18.95,11.85,4.75,20.65,59.15,"07","05",0,0,0
2020-07-06,2020,0,0,518.32002,0.0346454656597292,1.13385160340932,20.35,13.2,6.05,14.75,44.7,"07","06",0,0,0
2020-07-07,2020,0,0,518.32002,0.0314932499832708,1.03068818127068,20.55,14.25,7.95,13.95,41.45,"07","07",0,0,0
2020-07-08,2020,0,0,518.32002,0.02957458695425,0.967895573048182,20.05,13.45,6.85,9.85,31.8,"07","08",0,0,0
2020-07-09,2020,0,0,518.32002,0.0278747895551667,0.912265839987273,21.35,13.65,5.95,11.6,40.55,"07","09",0,0,0
2020-07-10,2020,0,0,518.32002,0.0267545042957292,0.875601958769318,22.05,14.05,6.05,9.05,35.25,"07","10",0,0,0
2020-07-11,2020,0,0,518.32002,0.0256084585713125,0.838095007788409,23.05,14.6,6.15,9.7,37.1,"07","11",0,0,0
2020-07-12,2020,0,0,518.32002,0.0240284178376667,0.786384583778182,20.15,13.8,7.45,16.2,43,"07","12",0,0,0
2020-07-13,2020,0,0,518.32002,0.022770284593875,0.745209313981364,21.25,14.45,7.65,18.7,50.5,"07","13",0,0,0
2020-07-14,2020,0,7.65048,525.9705,0.0239122007781042,0.782581116374318,19.55,12.2,4.85,23.6,65.45,"07","14",0,7.65048000000002,7.65048000000002
2020-07-15,2020,0,1.91262,527.88312,0.0240703031738542,0.787755376598864,18.55,11.45,4.35,25.3,69,"07","15",0,1.91261999999995,1.91261999999995
2020-07-16,2020,0,0,527.88312,0.02199275117,0.719762765563636,20.15,12.9,5.65,20.05,59.1,"07","16",0,0,0
2020-07-17,2020,0,0,527.88312,0.020150976246375,0.659486495335909,19.45,12.6,5.75,21.2,60.4,"07","17",0,0,0
2020-07-18,2020,0,0,527.88312,0.0190918475106667,0.624824100349091,20.95,13.7,6.45,18.4,53.35,"07","18",0,0,0
2020-07-19,2020,0,0,527.88312,0.0185477300736,0.607016620590545,19.75,13.65,7.55,18.6,48.05,"07","19",0,0,0
2020-07-20,2020,0,0,527.88312,0.0183994612725625,0.602164187102045,19.95,13.1,6.25,16.95,50.2,"07","20",0,0,0
2020-07-21,2020,0,0,527.88312,0.0172652142343958,0.565043374943864,20.45,13.6,6.75,18.95,53.35,"07","21",0,0,0
2020-07-22,2020,0,3.82524,531.70836,0.0162342057009167,0.531301277484545,19.65,12.85,6.05,19.95,54.25,"07","22",0,3.82524000000001,3.82524000000001
2020-07-23,2020,0,1.91262,533.62098,0.0166644644595,0.54538247322,18.35,11.85,5.35,27.15,72.15,"07","23",0,1.91261999999995,1.91261999999995
2020-07-24,2020,0,3.82524,537.44622,0.0242726506430417,0.794377657408636,14.45,10.6,6.75,38.5,65.65,"07","24",0,3.82524000000001,3.82524000000001
2020-07-25,2020,0,7.65048,545.0967,0.0198522728394792,0.649710747473864,11.35,8.6,5.85,54.1,76.1,"07","25",0,7.65048000000002,7.65048000000002
2020-07-26,2020,0,3.82524,548.92194,0.0162003828003333,0.530194346192727,12.65,9.15,5.65,46.2,79.95,"07","26",0,3.82524000000001,3.82524000000001
2020-07-27,2020,0,0,548.92194,0.0151259157725,0.495029970736364,17.45,11.45,5.45,29.6,73.2,"07","27",0,0,0
2020-07-28,2020,0,0,548.92194,0.0161164154831875,0.527446324904318,13.55,8.8,4.05,38.05,76.95,"07","28",0,0,0
2020-07-29,2020,0,1.91262,550.83456,0.0156719983011042,0.512901762581591,17.25,10.75,4.25,24.45,67.25,"07","29",0,1.91262000000006,1.91262000000006
2020-07-30,2020,0,0,550.83456,0.0143416964264167,0.469364610319091,16.35,10.25,4.15,26.95,68.95,"07","30",0,0,0
2020-07-31,2020,0,0,550.83456,0.0157597018688958,0.515772061163864,18.25,11.5,4.75,22.15,64,"07","31",0,0,0
2020-08-01,2020,0,0,550.83456,0.0149202253422083,0.488298283926818,19.55,12.15,4.75,18.25,55.65,"08","01",0,0,0
2020-08-02,2020,0,0,550.83456,0.0137305244786667,0.449362619301818,18.45,12.35,6.25,21.3,54.6,"08","02",0,0,0
2020-08-03,2020,0,0,550.83456,0.0136101778789167,0.44542400331,20.95,14.05,7.15,17.95,50.45,"08","03",0,0,0
2020-08-04,2020,0,0,550.83456,0.0126523212001875,0.414075966551591,19.75,13.55,7.35,18.25,46.65,"08","04",0,0,0
2020-08-05,2020,0,0,550.83456,0.0148826661909792,0.487069075341136,19.75,13.7,7.65,21.45,53.3,"08","05",0,0,0
2020-08-06,2020,0,0,550.83456,0.0148653614511458,0.486502738401136,19.25,13.5,7.75,23.05,60.5,"08","06",0,0,0
2020-08-07,2020,0,0,550.83456,0.0123882272729583,0.405432892569545,20.45,13.6,6.75,12.05,39.9,"08","07",0,0,0
2020-08-08,2020,0,0,550.83456,0.011677159781625,0.382161592853182,19.85,13.25,6.65,10.95,34.8,"08","08",0,0,0
2020-08-09,2020,0,0,550.83456,0.0110646113204792,0.362114552306591,20.55,13.75,6.95,10.4,34.35,"08","09",0,0,0
2020-08-10,2020,0,0,550.83456,0.0105293442542708,0.344596721048864,20.25,13.65,7.05,11.7,34.75,"08","10",0,0,0
2020-08-11,2020,0,0,550.83456,0.0102562046675833,0.335657607302727,20.25,14.15,8.05,13.5,38.6,"08","11",0,0,0
2020-08-12,2020,0,0,550.83456,0.0103895298222083,0.340020975999545,17.95,12.6,7.25,15.8,43.7,"08","12",0,0,0
2020-08-13,2020,0,0,550.83456,0.012165625392375,0.398147740114091,20.45,13.35,6.25,11.25,40.3,"08","13",0,0,0
2020-08-14,2020,0,1.91262,552.74718,0.0123960930637917,0.405690318451364,21.65,14.05,6.45,11.25,40.25,"08","14",0,1.91261999999995,1.91261999999995
2020-08-15,2020,0,0,552.74718,0.0164371431044167,0.537942865235455,20.05,13.6,7.15,12.2,40.35,"08","15",0,0,0
2020-08-16,2020,0,0,552.74718,0.0196298676036667,0.642432030665455,21.55,14.15,6.75,13.3,43.6,"08","16",0,0,0
2020-08-17,2020,0,0,552.74718,0.0149994731848542,0.490891849686136,21.85,14.95,8.05,13.5,40.05,"08","17",0,0,0
2020-08-18,2020,0,0,552.74718,0.0116289818127708,0.380584859327045,22.15,15.2,8.25,13.1,39.25,"08","18",0,0,0
2020-08-19,2020,0,0,552.74718,0.0108343402938333,0.354578409616364,21.25,14.7,8.15,17,49.55,"08","19",0,0,0
2020-08-20,2020,0,0,552.74718,0.0115316426512083,0.377399214039545,20.15,13.15,6.15,20.45,58.55,"08","20",0,0,0
2020-08-21,2020,0,0,552.74718,0.0190057171010417,0.622005286943182,20.55,13.05,5.55,19,56.15,"08","21",0,0,0
2020-08-22,2020,0,0,552.74718,0.0168420346875625,0.551193862502045,21.45,14.75,8.05,12.5,38.2,"08","22",0,0,0
2020-08-23,2020,0,0,552.74718,0.012975015269125,0.424636863353182,22.15,15.95,9.75,13.3,36.65,"08","23",0,0,0
2020-08-24,2020,0,0,552.74718,0.0117471653200417,0.384452683201364,21.65,15.7,9.75,17.15,44.6,"08","24",0,0,0
2020-08-25,2020,0,0,552.74718,0.0131014578567708,0.428774984403409,21.75,14.7,7.65,21.3,59.75,"08","25",0,0,0
2020-08-26,2020,0,0,552.74718,0.0135446951702292,0.443280932843864,19.15,12.85,6.55,27.15,71.15,"08","26",0,0,0
2020-08-27,2020,0,0,552.74718,0.0122643410673333,0.401378434930909,20.85,13.75,6.65,19.9,61.25,"08","27",0,0,0
2020-08-28,2020,0,0,552.74718,0.0110982375762917,0.363215047951364,17.55,11.05,4.55,28.4,72.65,"08","28",0,0,0
2020-08-29,2020,0,0,552.74718,0.0105053535922292,0.343811572109318,12.75,8.15,3.55,40.35,79.75,"08","29",0,0,0
2020-08-30,2020,0,0,552.74718,0.0100666391085,0.329453643550909,15.45,8.9,2.35,27,73.35,"08","30",0,0,0
2020-08-31,2020,0,0,552.74718,0.00970953220466667,0.317766508516364,16.15,8.55,0.95,21.7,66.4,"08","31",0,0,0
2020-09-01,2020,0,0,552.74718,0.00942459393172917,0.3084412559475,12.45,6.55,0.65,30.8,72.2,"09","01",0,0,0
2020-09-02,2020,0,0,552.74718,0.00903818695704167,0.295795209503182,17.45,9.6,1.75,18.05,60.5,"09","02",0,0,0
2020-09-03,2020,0,0,552.74718,0.00878490849220833,0.287506096108636,19.75,11.6,3.45,13.8,50.65,"09","03",0,0,0
2020-09-04,2020,0,0,552.74718,0.0085558173341875,0.280008567300682,21.05,13.65,6.25,11.75,40.1,"09","04",0,0,0
2020-09-05,2020,0,0,552.74718,0.00828523412952083,0.271153116966136,22.75,15.1,7.45,9.35,34.95,"09","05",0,0,0
2020-09-06,2020,0,0,552.74718,0.0080236965843125,0.262593706395682,20.35,14.05,7.75,9.9,31.55,"09","06",0,0,0
2020-09-07,2020,0,0,552.74718,0.00776628857929167,0.254169444413182,17.95,8.15,-1.65,11.65,51.15,"09","07",0,0,0
2020-09-08,2020,0,1.91262,554.6598,0.00753680413172917,0.246659044311136,-1.95,-5.95,-9.95,57.35,90.25,"09","08",0,1.91261999999995,0
2020-09-09,2020,2.19,1.91262,556.57242,0.00742628977052083,0.243042210671591,-0.25,-4.9,-9.55,47.7,92.9,"09","09",2.19,1.91261999999995,0
2020-09-10,2020,4.4676,0,556.57242,0.00740151252939583,0.242231319143864,3.85,0.2,-3.45,48,87.05,"09","10",2.2776,0,0
2020-09-11,2020,4.4676,0,556.57242,0.007252652437875,0.237359534330455,5.05,1.2,-2.65,42.1,75.2,"09","11",0,0,0
2020-09-12,2020,2.19,1.91262,558.48504,0.00707134595916667,0.231425867754545,13.15,6.15,-0.85,20.9,60.9,"09","12",-2.2776,1.91261999999995,4.19021999999995
2020-09-13,2020,2.19,0,558.48504,0.00700232364460417,0.229166955641591,16.15,8.65,1.15,13.95,47.05,"09","13",0,0,0
2020-09-14,2020,2.19,0,558.48504,0.007757636209375,0.253886275943182,16.45,9.75,3.05,12.7,39.2,"09","14",0,0,0
2020-09-15,2020,2.19,0,558.48504,0.0084342908658125,0.276031337426591,16.05,9.55,3.05,12.55,38.85,"09","15",0,0,0
2020-09-16,2020,0,0,558.48504,0.0078360974729375,0.256454099114318,14.25,8.5,2.75,15,42.15,"09","16",-2.19,0,2.19
2020-09-17,2020,0,0,558.48504,0.00745952273679167,0.244129835022273,15.85,9.35,2.85,11.55,35,"09","17",0,0,0
2020-09-18,2020,0,0,558.48504,0.00700940285635417,0.229398638935227,14.85,9.6,4.35,14.1,38.4,"09","18",0,0,0
2020-09-19,2020,0,0,558.48504,0.00676851301208333,0.221514971304545,14.25,8.85,3.45,18.55,44.4,"09","19",0,0,0
2020-09-20,2020,0,0,558.48504,0.0066609483224375,0.217994672370682,12.75,8.05,3.35,22.75,52.75,"09","20",0,0,0
2020-09-21,2020,0,0,558.48504,0.00713977833941667,0.233665472926364,15.85,9.85,3.85,18.2,50.7,"09","21",0,0,0
2020-09-22,2020,0,0,558.48504,0.00804119796891667,0.263166478982727,15.15,9,2.85,19.95,51.35,"09","22",0,0,0
2020-09-23,2020,0,0,558.48504,0.00724832625291667,0.237217950095455,14.45,8.25,2.05,23.1,58.4,"09","23",0,0,0
2020-09-24,2020,0,0,558.48504,0.00674452235004167,0.220729822365,17.65,10.25,2.85,14.8,47.45,"09","24",0,0,0
2020-09-25,2020,0,0,558.48504,0.00657560449189583,0.215201601552955,17.25,11.5,5.75,15.4,41.2,"09","25",0,0,0
2020-09-26,2020,0,0,558.48504,0.006465680065,0.211604074854545,15.25,9.5,3.75,16.7,42.35,"09","26",0,0,0
2020-09-27,2020,0,0,558.48504,0.00638171274785417,0.208856053566136,6.35,0.75,-4.85,34.6,80.2,"09","27",0,0,0
2020-09-28,2020,0,0,558.48504,0.00635870530966667,0.208103082861818,5.15,-1.1,-7.35,20.3,53.75,"09","28",0,0,0
2020-09-29,2020,0,0,558.48504,0.0062739514134375,0.205329318985227,13.55,5.5,-2.55,13.8,49.2,"09","29",0,0,0
2020-09-30,2020,0,0,558.48504,0.0076880239605,0.251608056889091,12.95,5.75,-1.45,12.35,51.6,"09","30",0,0,0
2020-10-01,2021,0,0,0,0.0136990613153333,0.448332915774545,10.75,4.55,-1.65,16.5,55.7,"10","01",0,0,0
2020-10-02,2021,0,0,0,0.0114523948085625,0.374805648280227,10.95,5.25,-0.45,14.15,46.7,"10","02",0,0,0
2020-10-03,2021,0,0,0,0.0110427837509167,0.361400195484545,9.85,4.15,-1.55,19.4,59.4,"10","03",0,0,0
2020-10-04,2021,0,0,0,0.0120033934564375,0.392838331301591,14.55,6.85,-0.85,12.2,49.05,"10","04",0,0,0
2020-10-05,2021,0,0,0,0.0123215646956458,0.403251208221136,13.15,7.15,1.15,11.7,41.25,"10","05",0,0,0
2020-10-06,2021,0,0,0,0.0114824814585,0.375790302278182,15.65,8.6,1.55,9.35,38.6,"10","06",0,0,0
2020-10-07,2021,0,0,0,NA,NA,17.35,9.5,1.65,7.8,37.55,"10","07",0,0,0
2020-10-08,2021,0,0,0,NA,NA,15.35,9.05,2.75,8.25,32.9,"10","08",0,0,0
2020-10-09,2021,0,0,0,NA,NA,14.55,8.3,2.05,11.35,39.15,"10","09",0,0,0
